date,anlage,kurs
2022-11-26,ETH,1205.89794921875
2022-11-27,ETH,1195.126953125
2022-11-28,ETH,1170.086181640625
2022-11-29,ETH,1216.9012451171875
2022-11-30,ETH,1295.6885986328125
2022-12-01,ETH,1276.27392578125
2022-12-02,ETH,1294.3033447265625
2022-12-03,ETH,1243.3348388671875
2022-12-04,ETH,1280.256591796875
2022-12-05,ETH,1259.6767578125
2022-12-06,ETH,1271.65380859375
2022-12-07,ETH,1232.4375
2022-12-08,ETH,1281.1163330078125
2022-12-09,ETH,1264.2847900390625
2022-12-10,ETH,1266.3841552734375
2022-12-11,ETH,1263.8685302734375
2022-12-12,ETH,1274.6190185546875
2022-12-13,ETH,1320.5491943359375
2022-12-14,ETH,1309.3287353515625
2022-12-15,ETH,1266.3538818359375
2022-12-16,ETH,1168.2593994140625
2022-12-17,ETH,1188.1495361328125
2022-12-18,ETH,1184.7152099609375
2022-12-19,ETH,1167.60986328125
2022-12-20,ETH,1217.70361328125
2022-12-21,ETH,1213.5999755859375
2022-12-22,ETH,1218.18212890625
2022-12-23,ETH,1220.159423828125
2022-12-24,ETH,1221.1485595703125
2022-12-25,ETH,1218.9620361328125
2022-12-26,ETH,1226.974365234375
2022-12-27,ETH,1212.7916259765625
2022-12-28,ETH,1189.986083984375
2022-12-29,ETH,1201.5953369140625
2022-12-30,ETH,1199.2327880859375
2022-12-31,ETH,1196.771240234375
2023-01-01,ETH,1200.96484375
2023-01-02,ETH,1214.6566162109375
2023-01-03,ETH,1214.77880859375
2023-01-04,ETH,1256.526611328125
2023-01-05,ETH,1250.4385986328125
2023-01-06,ETH,1269.3790283203125
2023-01-07,ETH,1264.2703857421875
2023-01-08,ETH,1287.3594970703125
2023-01-09,ETH,1321.5389404296875
2023-01-10,ETH,1336.5860595703125
2023-01-11,ETH,1387.9327392578125
2023-01-12,ETH,1417.9384765625
2023-01-13,ETH,1451.6148681640625
2023-01-14,ETH,1550.7069091796875
2023-01-15,ETH,1552.4794921875
2023-01-16,ETH,1576.83349609375
2023-01-17,ETH,1567.8460693359375
2023-01-18,ETH,1515.5069580078125
2023-01-19,ETH,1552.5565185546875
2023-01-20,ETH,1659.754150390625
2023-01-21,ETH,1627.1181640625
2023-01-22,ETH,1628.382080078125
2023-01-23,ETH,1628.2510986328125
2023-01-24,ETH,1556.604248046875
2023-01-25,ETH,1611.7110595703125
2023-01-26,ETH,1603.10595703125
2023-01-27,ETH,1598.156494140625
2023-01-28,ETH,1572.43505859375
2023-01-29,ETH,1646.1556396484375
2023-01-30,ETH,1567.3265380859375
2023-01-31,ETH,1586.535400390625
2023-02-01,ETH,1641.792724609375
2023-02-02,ETH,1643.2415771484375
2023-02-03,ETH,1664.74560546875
2023-02-04,ETH,1667.0592041015625
2023-02-05,ETH,1631.6458740234375
2023-02-06,ETH,1616.2470703125
2023-02-07,ETH,1672.0035400390625
2023-02-08,ETH,1650.716796875
2023-02-09,ETH,1546.438232421875
2023-02-10,ETH,1514.869140625
2023-02-11,ETH,1539.9267578125
2023-02-12,ETH,1515.03369140625
2023-02-13,ETH,1507.1658935546875
2023-02-14,ETH,1556.8751220703125
2023-02-15,ETH,1673.7459716796875
2023-02-16,ETH,1640.067626953125
2023-02-17,ETH,1694.7833251953125
2023-02-18,ETH,1691.8194580078125
2023-02-19,ETH,1681.4361572265625
2023-02-20,ETH,1702.6751708984375
2023-02-21,ETH,1658.036376953125
2023-02-22,ETH,1643.231689453125
2023-02-23,ETH,1651.0738525390625
2023-02-24,ETH,1608.3731689453125
2023-02-25,ETH,1594.9149169921875
2023-02-26,ETH,1640.817138671875
2023-02-27,ETH,1634.326416015625
2023-02-28,ETH,1605.8951416015625
2023-03-01,ETH,1663.4337158203125
2023-03-02,ETH,1647.3193359375
2023-03-03,ETH,1569.1676025390625
2023-03-04,ETH,1566.9239501953125
2023-03-05,ETH,1564.46875
2023-03-06,ETH,1567.398681640625
2023-03-07,ETH,1561.93310546875
2023-03-08,ETH,1534.0882568359375
2023-03-09,ETH,1438.6607666015625
2023-03-10,ETH,1429.1580810546875
2023-03-11,ETH,1482.61669921875
2023-03-12,ETH,1590.29296875
2023-03-13,ETH,1680.3089599609375
2023-03-14,ETH,1703.507080078125
2023-03-15,ETH,1656.1805419921875
2023-03-16,ETH,1677.2154541015625
2023-03-17,ETH,1792.485107421875
2023-03-18,ETH,1761.65966796875
2023-03-19,ETH,1785.5765380859375
2023-03-20,ETH,1735.3212890625
2023-03-21,ETH,1806.7607421875
2023-03-22,ETH,1737.717041015625
2023-03-23,ETH,1816.4051513671875
2023-03-24,ETH,1752.0447998046875
2023-03-25,ETH,1743.7647705078125
2023-03-26,ETH,1775.6767578125
2023-03-27,ETH,1715.4608154296875
2023-03-28,ETH,1772.78564453125
2023-03-29,ETH,1793.0018310546875
2023-03-30,ETH,1792.7371826171875
2023-03-31,ETH,1822.0220947265625
2023-04-01,ETH,1813.860595703125
2023-04-02,ETH,1795.7081298828125
2023-04-03,ETH,1810.297119140625
2023-04-04,ETH,1871.005126953125
2023-04-05,ETH,1909.114013671875
2023-04-06,ETH,1872.922607421875
2023-04-07,ETH,1865.6361083984375
2023-04-08,ETH,1849.4981689453125
2023-04-09,ETH,1859.3878173828125
2023-04-10,ETH,1911.20751953125
2023-04-11,ETH,1892.189697265625
2023-04-12,ETH,1920.68212890625
2023-04-13,ETH,2012.6346435546875
2023-04-14,ETH,2101.635498046875
2023-04-15,ETH,2092.466796875
2023-04-16,ETH,2120.005859375
2023-04-17,ETH,2076.242919921875
2023-04-18,ETH,2104.537353515625
2023-04-19,ETH,1936.4034423828125
2023-04-20,ETH,1943.09765625
2023-04-21,ETH,1849.9998779296875
2023-04-22,ETH,1874.2286376953125
2023-04-23,ETH,1862.06201171875
2023-04-24,ETH,1842.7574462890625
2023-04-25,ETH,1866.753662109375
2023-04-26,ETH,1866.564208984375
2023-04-27,ETH,1908.786376953125
2023-04-28,ETH,1892.5128173828125
2023-04-29,ETH,1908.9169921875
2023-04-30,ETH,1876.92431640625
2023-05-01,ETH,1831.954833984375
2023-05-02,ETH,1870.789306640625
2023-05-03,ETH,1904.65185546875
2023-05-04,ETH,1877.7041015625
2023-05-05,ETH,1995.0609130859375
2023-05-06,ETH,1900.2218017578125
2023-05-07,ETH,1873.076416015625
2023-05-08,ETH,1849.042724609375
2023-05-09,ETH,1848.6031494140625
2023-05-10,ETH,1842.4014892578125
2023-05-11,ETH,1796.4906005859375
2023-05-12,ETH,1808.019775390625
2023-05-13,ETH,1796.1148681640625
2023-05-14,ETH,1800.5009765625
2023-05-15,ETH,1817.5499267578125
2023-05-16,ETH,1824.1214599609375
2023-05-17,ETH,1821.859619140625
2023-05-18,ETH,1801.728515625
2023-05-19,ETH,1812.5894775390625
2023-05-20,ETH,1820.47802734375
2023-05-21,ETH,1804.5313720703125
2023-05-22,ETH,1817.5347900390625
2023-05-23,ETH,1854.380615234375
2023-05-24,ETH,1800.0999755859375
2023-05-25,ETH,1805.9537353515625
2023-05-26,ETH,1828.689697265625
2023-05-27,ETH,1831.1182861328125
2023-05-28,ETH,1910.9141845703125
2023-05-29,ETH,1893.078125
2023-05-30,ETH,1901.026611328125
2023-05-31,ETH,1874.1304931640625
2023-06-01,ETH,1862.201416015625
2023-06-02,ETH,1907.256591796875
2023-06-03,ETH,1892.4124755859375
2023-06-04,ETH,1890.5135498046875
2023-06-05,ETH,1811.828369140625
2023-06-06,ETH,1884.494873046875
2023-06-07,ETH,1832.39599609375
2023-06-08,ETH,1846.3018798828125
2023-06-09,ETH,1840.2252197265625
2023-06-10,ETH,1752.384765625
2023-06-11,ETH,1753.415283203125
2023-06-12,ETH,1742.5286865234375
2023-06-13,ETH,1739.03759765625
2023-06-14,ETH,1650.519287109375
2023-06-15,ETH,1665.519775390625
2023-06-16,ETH,1716.6688232421875
2023-06-17,ETH,1727.2041015625
2023-06-18,ETH,1720.5775146484375
2023-06-19,ETH,1737.659423828125
2023-06-20,ETH,1792.1199951171875
2023-06-21,ETH,1891.0072021484375
2023-06-22,ETH,1872.9429931640625
2023-06-23,ETH,1892.862060546875
2023-06-24,ETH,1876.0596923828125
2023-06-25,ETH,1900.506103515625
2023-06-26,ETH,1859.432861328125
2023-06-27,ETH,1889.703369140625
2023-06-28,ETH,1827.97119140625
2023-06-29,ETH,1852.227294921875
2023-06-30,ETH,1933.18896484375
2023-07-01,ETH,1924.56591796875
2023-07-02,ETH,1937.4383544921875
2023-07-03,ETH,1955.38916015625
2023-07-04,ETH,1936.633544921875
2023-07-05,ETH,1910.5880126953125
2023-07-06,ETH,1848.636474609375
2023-07-07,ETH,1870.6025390625
2023-07-08,ETH,1865.53955078125
2023-07-09,ETH,1863.009765625
2023-07-10,ETH,1880.556396484375
2023-07-11,ETH,1878.3360595703125
2023-07-12,ETH,1872.11376953125
2023-07-13,ETH,2006.511474609375
2023-07-14,ETH,1939.3470458984375
2023-07-15,ETH,1931.466552734375
2023-07-16,ETH,1923.681884765625
2023-07-17,ETH,1911.6461181640625
2023-07-18,ETH,1897.5992431640625
2023-07-19,ETH,1889.0079345703125
2023-07-20,ETH,1890.9691162109375
2023-07-21,ETH,1892.080078125
2023-07-22,ETH,1864.912353515625
2023-07-23,ETH,1889.191650390625
2023-07-24,ETH,1850.0020751953125
2023-07-25,ETH,1857.741943359375
2023-07-26,ETH,1872.159912109375
2023-07-27,ETH,1860.357177734375
2023-07-28,ETH,1874.744873046875
2023-07-29,ETH,1881.06884765625
2023-07-30,ETH,1861.643798828125
2023-07-31,ETH,1856.162353515625
2023-08-01,ETH,1871.7921142578125
2023-08-02,ETH,1839.0897216796875
2023-08-03,ETH,1835.136474609375
2023-08-04,ETH,1827.712890625
2023-08-05,ETH,1834.9879150390625
2023-08-06,ETH,1827.4620361328125
2023-08-07,ETH,1826.9388427734375
2023-08-08,ETH,1855.807373046875
2023-08-09,ETH,1854.297607421875
2023-08-10,ETH,1850.75341796875
2023-08-11,ETH,1847.1243896484375
2023-08-12,ETH,1848.889892578125
2023-08-13,ETH,1839.2801513671875
2023-08-14,ETH,1844.185791015625
2023-08-15,ETH,1826.9327392578125
2023-08-16,ETH,1805.6590576171875
2023-08-17,ETH,1684.9334716796875
2023-08-18,ETH,1660.945068359375
2023-08-19,ETH,1669.471923828125
2023-08-20,ETH,1684.85205078125
2023-08-21,ETH,1667.26904296875
2023-08-22,ETH,1633.892578125
2023-08-23,ETH,1679.2744140625
2023-08-24,ETH,1659.944580078125
2023-08-25,ETH,1652.93505859375
2023-08-26,ETH,1646.3067626953125
2023-08-27,ETH,1657.5130615234375
2023-08-28,ETH,1652.4573974609375
2023-08-29,ETH,1729.7257080078125
2023-08-30,ETH,1705.1121826171875
2023-08-31,ETH,1645.63916015625
2023-09-01,ETH,1628.4912109375
2023-09-02,ETH,1637.025390625
2023-09-03,ETH,1636.11767578125
2023-09-04,ETH,1629.6552734375
2023-09-05,ETH,1633.62939453125
2023-09-06,ETH,1632.2523193359375
2023-09-07,ETH,1647.5982666015625
2023-09-08,ETH,1636.1378173828125
2023-09-09,ETH,1635.162353515625
2023-09-10,ETH,1616.828857421875
2023-09-11,ETH,1551.6376953125
2023-09-12,ETH,1592.429443359375
2023-09-13,ETH,1607.988525390625
2023-09-14,ETH,1626.974365234375
2023-09-15,ETH,1641.640380859375
2023-09-16,ETH,1635.2216796875
2023-09-17,ETH,1622.896728515625
2023-09-18,ETH,1637.3470458984375
2023-09-19,ETH,1643.544677734375
2023-09-20,ETH,1622.890625
2023-09-21,ETH,1584.3070068359375
2023-09-22,ETH,1593.268310546875
2023-09-23,ETH,1593.8577880859375
2023-09-24,ETH,1580.8533935546875
2023-09-25,ETH,1588.3228759765625
2023-09-26,ETH,1593.417236328125
2023-09-27,ETH,1597.4912109375
2023-09-28,ETH,1652.8826904296875
2023-09-29,ETH,1667.94384765625
2023-09-30,ETH,1671.161865234375
2023-10-01,ETH,1733.8104248046875
2023-10-02,ETH,1663.6275634765625
2023-10-03,ETH,1656.6856689453125
2023-10-04,ETH,1647.838134765625
2023-10-05,ETH,1611.4764404296875
2023-10-06,ETH,1645.83154296875
2023-10-07,ETH,1634.51123046875
2023-10-08,ETH,1633.548583984375
2023-10-09,ETH,1579.806640625
2023-10-10,ETH,1567.7130126953125
2023-10-11,ETH,1566.2547607421875
2023-10-12,ETH,1539.6124267578125
2023-10-13,ETH,1552.0894775390625
2023-10-14,ETH,1555.2568359375
2023-10-15,ETH,1558.06982421875
2023-10-16,ETH,1600.5343017578125
2023-10-17,ETH,1565.4395751953125
2023-10-18,ETH,1563.7498779296875
2023-10-19,ETH,1567.45703125
2023-10-20,ETH,1604.6668701171875
2023-10-21,ETH,1629.304443359375
2023-10-22,ETH,1663.429931640625
2023-10-23,ETH,1765.3826904296875
2023-10-24,ETH,1784.4375
2023-10-25,ETH,1787.3975830078125
2023-10-26,ETH,1804.039306640625
2023-10-27,ETH,1780.0452880859375
2023-10-28,ETH,1776.6181640625
2023-10-29,ETH,1795.5460205078125
2023-10-30,ETH,1810.088623046875
2023-10-31,ETH,1816.458984375
2023-11-01,ETH,1847.0897216796875
2023-11-02,ETH,1800.6209716796875
2023-11-03,ETH,1832.795166015625
2023-11-04,ETH,1857.6986083984375
2023-11-05,ETH,1894.15771484375
2023-11-06,ETH,1899.83740234375
2023-11-07,ETH,1888.124267578125
2023-11-08,ETH,1889.3223876953125
2023-11-09,ETH,2120.56103515625
2023-11-10,ETH,2078.289794921875
2023-11-11,ETH,2052.7138671875
2023-11-12,ETH,2045.18701171875
2023-11-13,ETH,2055.265380859375
2023-11-14,ETH,1979.0526123046875
2023-11-15,ETH,2060.408447265625
2023-11-16,ETH,1960.881591796875
2023-11-17,ETH,1961.28076171875
2023-11-18,ETH,1963.2850341796875
2023-11-19,ETH,2013.2044677734375
2023-11-20,ETH,2022.2391357421875
2023-11-21,ETH,1937.0667724609375
2023-11-22,ETH,2064.42529296875
2023-11-23,ETH,2062.210693359375
2023-11-24,ETH,2081.152099609375
2023-11-25,ETH,2084.4130859375
2023-11-26,ETH,2063.2861328125
2023-11-27,ETH,2027.4173583984375
2023-11-28,ETH,2049.338134765625
2023-11-29,ETH,2029.92919921875
2023-11-30,ETH,2052.55615234375
2023-12-01,ETH,2087.139892578125
2023-12-02,ETH,2165.7041015625
2023-12-03,ETH,2193.691650390625
2023-12-04,ETH,2243.2158203125
2023-12-05,ETH,2293.841796875
2023-12-06,ETH,2231.661376953125
2023-12-07,ETH,2357.57958984375
2023-12-08,ETH,2358.73193359375
2023-12-09,ETH,2341.17529296875
2023-12-10,ETH,2352.462646484375
2023-12-11,ETH,2224.578857421875
2023-12-12,ETH,2202.0380859375
2023-12-13,ETH,2260.648681640625
2023-12-14,ETH,2316.5791015625
2023-12-15,ETH,2219.33740234375
2023-12-16,ETH,2226.926513671875
2023-12-17,ETH,2196.481201171875
2023-12-18,ETH,2217.2734375
2023-12-19,ETH,2177.87255859375
2023-12-20,ETH,2201.911376953125
2023-12-21,ETH,2239.54248046875
2023-12-22,ETH,2326.52490234375
2023-12-23,ETH,2309.04638671875
2023-12-24,ETH,2265.692138671875
2023-12-25,ETH,2272.561767578125
2023-12-26,ETH,2231.46533203125
2023-12-27,ETH,2378.739990234375
2023-12-28,ETH,2347.566162109375
2023-12-29,ETH,2300.690673828125
2023-12-30,ETH,2292.0654296875
2023-12-31,ETH,2281.47119140625
2024-01-01,ETH,2352.327880859375
2024-01-02,ETH,2355.83642578125
2024-01-03,ETH,2210.761962890625
2024-01-04,ETH,2269.0380859375
2024-01-05,ETH,2268.647216796875
2024-01-06,ETH,2241.624755859375
2024-01-07,ETH,2222.865966796875
2024-01-08,ETH,2333.03271484375
2024-01-09,ETH,2344.8271484375
2024-01-10,ETH,2582.103515625
2024-01-11,ETH,2619.619140625
2024-01-12,ETH,2524.460205078125
2024-01-13,ETH,2576.597900390625
2024-01-14,ETH,2472.2412109375
2024-01-15,ETH,2511.36376953125
2024-01-16,ETH,2587.691162109375
2024-01-17,ETH,2528.369384765625
2024-01-18,ETH,2467.018798828125
2024-01-19,ETH,2489.49853515625
2024-01-20,ETH,2469.589111328125
2024-01-21,ETH,2453.9130859375
2024-01-22,ETH,2310.826416015625
2024-01-23,ETH,2240.68603515625
2024-01-24,ETH,2233.561767578125
2024-01-25,ETH,2217.710205078125
2024-01-26,ETH,2267.19970703125
2024-01-27,ETH,2267.885986328125
2024-01-28,ETH,2257.208740234375
2024-01-29,ETH,2317.064208984375
2024-01-30,ETH,2344.49365234375
2024-01-31,ETH,2282.54443359375
2024-02-01,ETH,2303.82470703125
2024-02-02,ETH,2308.0380859375
2024-02-03,ETH,2296.038330078125
2024-02-04,ETH,2289.546142578125
2024-02-05,ETH,2298.888916015625
2024-02-06,ETH,2372.201904296875
2024-02-07,ETH,2423.7451171875
2024-02-08,ETH,2419.906494140625
2024-02-09,ETH,2487.515625
2024-02-10,ETH,2501.228271484375
2024-02-11,ETH,2507.570556640625
2024-02-12,ETH,2658.115966796875
2024-02-13,ETH,2642.185302734375
2024-02-14,ETH,2777.90234375
2024-02-15,ETH,2824.37890625
2024-02-16,ETH,2803.69140625
2024-02-17,ETH,2786.672607421875
2024-02-18,ETH,2878.998046875
2024-02-19,ETH,2943.57470703125
2024-02-20,ETH,3013.503662109375
2024-02-21,ETH,2970.35546875
2024-02-22,ETH,2971.00732421875
2024-02-23,ETH,2921.658203125
2024-02-24,ETH,2992.385986328125
2024-02-25,ETH,3112.697265625
2024-02-26,ETH,3178.99365234375
2024-02-27,ETH,3244.519287109375
2024-02-28,ETH,3385.703857421875
2024-02-29,ETH,3341.919677734375
2024-03-01,ETH,3435.053955078125
2024-03-02,ETH,3422.0498046875
2024-03-03,ETH,3490.99365234375
2024-03-04,ETH,3630.433837890625
2024-03-05,ETH,3554.964599609375
2024-03-06,ETH,3819.226318359375
2024-03-07,ETH,3874.34765625
2024-03-08,ETH,3892.06103515625
2024-03-09,ETH,3915.4189453125
2024-03-10,ETH,3881.193115234375
2024-03-11,ETH,4066.445068359375
2024-03-12,ETH,3980.273193359375
2024-03-13,ETH,4006.45703125
2024-03-14,ETH,3883.140380859375
2024-03-15,ETH,3735.22021484375
2024-03-16,ETH,3522.860107421875
2024-03-17,ETH,3642.4130859375
2024-03-18,ETH,3517.985107421875
2024-03-19,ETH,3157.6181640625
2024-03-20,ETH,3513.39306640625
2024-03-21,ETH,3492.9912109375
2024-03-22,ETH,3333.68798828125
2024-03-23,ETH,3336.593994140625
2024-03-24,ETH,3454.636474609375
2024-03-25,ETH,3590.8837890625
2024-03-26,ETH,3587.5048828125
2024-03-27,ETH,3500.115234375
2024-03-28,ETH,3561.2939453125
2024-03-29,ETH,3511.80615234375
2024-03-30,ETH,3507.9443359375
2024-03-31,ETH,3647.8564453125
2024-04-01,ETH,3505.030029296875
2024-04-02,ETH,3277.234619140625
2024-04-03,ETH,3311.44189453125
2024-04-04,ETH,3330.04052734375
2024-04-05,ETH,3318.88525390625
2024-04-06,ETH,3354.183837890625
2024-04-07,ETH,3453.49462890625
2024-04-08,ETH,3695.292724609375
2024-04-09,ETH,3505.163330078125
2024-04-10,ETH,3543.737060546875
2024-04-11,ETH,3505.247802734375
2024-04-12,ETH,3243.034912109375
2024-04-13,ETH,3004.900390625
2024-04-14,ETH,3156.94189453125
2024-04-15,ETH,3101.600341796875
2024-04-16,ETH,3084.920166015625
2024-04-17,ETH,2984.7275390625
2024-04-18,ETH,3066.027587890625
2024-04-19,ETH,3059.278564453125
2024-04-20,ETH,3157.627197265625
2024-04-21,ETH,3147.28857421875
2024-04-22,ETH,3201.652099609375
2024-04-23,ETH,3219.91162109375
2024-04-24,ETH,3139.80517578125
2024-04-25,ETH,3156.509521484375
2024-04-26,ETH,3130.164794921875
2024-04-27,ETH,3252.168212890625
2024-04-28,ETH,3262.774658203125
2024-04-29,ETH,3215.428955078125
2024-04-30,ETH,3012.286865234375
2024-05-01,ETH,2969.78466796875
2024-05-02,ETH,2988.16845703125
2024-05-03,ETH,3103.5419921875
2024-05-04,ETH,3117.576416015625
2024-05-05,ETH,3137.2490234375
2024-05-06,ETH,3062.728759765625
2024-05-07,ETH,3006.5771484375
2024-05-08,ETH,2973.6572265625
2024-05-09,ETH,3036.0205078125
2024-05-10,ETH,2909.791259765625
2024-05-11,ETH,2911.60205078125
2024-05-12,ETH,2928.701904296875
2024-05-13,ETH,2949.359619140625
2024-05-14,ETH,2881.157958984375
2024-05-15,ETH,3037.056640625
2024-05-16,ETH,2945.131103515625
2024-05-17,ETH,3094.11865234375
2024-05-18,ETH,3122.948974609375
2024-05-19,ETH,3071.843017578125
2024-05-20,ETH,3663.85546875
2024-05-21,ETH,3789.312744140625
2024-05-22,ETH,3737.2177734375
2024-05-23,ETH,3776.92724609375
2024-05-24,ETH,3726.9345703125
2024-05-25,ETH,3749.236572265625
2024-05-26,ETH,3825.8974609375
2024-05-27,ETH,3892.0068359375
2024-05-28,ETH,3840.25634765625
2024-05-29,ETH,3763.196533203125
2024-05-30,ETH,3746.849609375
2024-05-31,ETH,3760.026611328125
2024-06-01,ETH,3813.198974609375
2024-06-02,ETH,3780.89599609375
2024-06-03,ETH,3766.38916015625
2024-06-04,ETH,3812.515869140625
2024-06-05,ETH,3864.260986328125
2024-06-06,ETH,3811.60595703125
2024-06-07,ETH,3678.629150390625
2024-06-08,ETH,3680.949951171875
2024-06-09,ETH,3705.90380859375
2024-06-10,ETH,3666.717529296875
2024-06-11,ETH,3498.33056640625
2024-06-12,ETH,3559.61767578125
2024-06-13,ETH,3469.28125
2024-06-14,ETH,3480.27197265625
2024-06-15,ETH,3565.549560546875
2024-06-16,ETH,3620.5634765625
2024-06-17,ETH,3511.37890625
2024-06-18,ETH,3483.681396484375
2024-06-19,ETH,3559.347412109375
2024-06-20,ETH,3511.0869140625
2024-06-21,ETH,3516.07568359375
2024-06-22,ETH,3494.8134765625
2024-06-23,ETH,3418.61181640625
2024-06-24,ETH,3350.25634765625
2024-06-25,ETH,3395.029052734375
2024-06-26,ETH,3369.477294921875
2024-06-27,ETH,3444.800537109375
2024-06-28,ETH,3373.635986328125
2024-06-29,ETH,3372.9677734375
2024-06-30,ETH,3432.88916015625
2024-07-01,ETH,3440.341552734375
2024-07-02,ETH,3416.354736328125
2024-07-03,ETH,3292.916748046875
2024-07-04,ETH,3054.52197265625
2024-07-05,ETH,2981.5986328125
2024-07-06,ETH,3069.3779296875
2024-07-07,ETH,2929.38720703125
2024-07-08,ETH,3018.73193359375
2024-07-09,ETH,3064.032958984375
2024-07-10,ETH,3102.21875
2024-07-11,ETH,3100.330810546875
2024-07-12,ETH,3134.15869140625
2024-07-13,ETH,3177.19873046875
2024-07-14,ETH,3244.0791015625
2024-07-15,ETH,3489.552734375
2024-07-16,ETH,3443.513427734375
2024-07-17,ETH,3388.75244140625
2024-07-18,ETH,3426.258544921875
2024-07-19,ETH,3505.73486328125
2024-07-20,ETH,3519.29541015625
2024-07-21,ETH,3536.60546875
2024-07-22,ETH,3440.419921875
2024-07-23,ETH,3481.995849609375
2024-07-24,ETH,3336.33935546875
2024-07-25,ETH,3174.42724609375
2024-07-26,ETH,3275.951416015625
2024-07-27,ETH,3247.60791015625
2024-07-28,ETH,3271.464599609375
2024-07-29,ETH,3320.539306640625
2024-07-30,ETH,3278.667724609375
2024-07-31,ETH,3231.295654296875
2024-08-01,ETH,3201.564453125
2024-08-02,ETH,2986.01318359375
2024-08-03,ETH,2903.3857421875
2024-08-04,ETH,2686.39892578125
2024-08-05,ETH,2417.206298828125
2024-08-06,ETH,2458.723876953125
2024-08-07,ETH,2336.58935546875
2024-08-08,ETH,2683.352783203125
2024-08-09,ETH,2599.5986328125
2024-08-10,ETH,2610.02294921875
2024-08-11,ETH,2553.252197265625
2024-08-12,ETH,2724.431884765625
2024-08-13,ETH,2703.671875
2024-08-14,ETH,2662.914794921875
2024-08-15,ETH,2570.087646484375
2024-08-16,ETH,2593.1865234375
2024-08-17,ETH,2614.546875
2024-08-18,ETH,2613.357177734375
2024-08-19,ETH,2637.306396484375
2024-08-20,ETH,2573.10693359375
2024-08-21,ETH,2631.3955078125
2024-08-22,ETH,2622.951416015625
2024-08-23,ETH,2764.447021484375
2024-08-24,ETH,2769.3896484375
2024-08-25,ETH,2749.15771484375
2024-08-26,ETH,2681.340576171875
2024-08-27,ETH,2458.7265625
2024-08-28,ETH,2528.41552734375
2024-08-29,ETH,2528.792724609375
2024-08-30,ETH,2525.822021484375
2024-08-31,ETH,2513.393798828125
2024-09-01,ETH,2427.90234375
2024-09-02,ETH,2538.187255859375
2024-09-03,ETH,2420.603759765625
2024-09-04,ETH,2448.97705078125
2024-09-05,ETH,2367.737548828125
2024-09-06,ETH,2223.87646484375
2024-09-07,ETH,2274.107177734375
2024-09-08,ETH,2297.29296875
2024-09-09,ETH,2358.482177734375
2024-09-10,ETH,2389.5810546875
2024-09-11,ETH,2339.841552734375
2024-09-12,ETH,2361.78173828125
2024-09-13,ETH,2441.607177734375
2024-09-14,ETH,2418.595703125
2024-09-15,ETH,2320.897216796875
2024-09-16,ETH,2295.28369140625
2024-09-17,ETH,2341.707763671875
2024-09-18,ETH,2369.72900390625
2024-09-19,ETH,2464.752197265625
2024-09-20,ETH,2561.072021484375
2024-09-21,ETH,2615.857177734375
2024-09-22,ETH,2582.862548828125
2024-09-23,ETH,2648.54638671875
2024-09-24,ETH,2654.35498046875
2024-09-25,ETH,2579.388671875
2024-09-26,ETH,2632.199951171875
2024-09-27,ETH,2695.900634765625
2024-09-28,ETH,2677.5390625
2024-09-29,ETH,2659.346923828125
2024-09-30,ETH,2603.062744140625
2024-10-01,ETH,2448.921142578125
2024-10-02,ETH,2365.231689453125
2024-10-03,ETH,2349.791259765625
2024-10-04,ETH,2414.7939453125
2024-10-05,ETH,2415.6318359375
2024-10-06,ETH,2439.957763671875
2024-10-07,ETH,2421.796630859375
2024-10-08,ETH,2439.8408203125
2024-10-09,ETH,2368.283447265625
2024-10-10,ETH,2383.85791015625
2024-10-11,ETH,2436.513427734375
2024-10-12,ETH,2476.523193359375
2024-10-13,ETH,2467.677001953125
2024-10-14,ETH,2628.89990234375
2024-10-15,ETH,2606.02197265625
2024-10-16,ETH,2611.10205078125
2024-10-17,ETH,2604.2734375
2024-10-18,ETH,2641.55224609375
2024-10-19,ETH,2648.656982421875
2024-10-20,ETH,2746.364013671875
2024-10-21,ETH,2665.712158203125
2024-10-22,ETH,2620.197509765625
2024-10-23,ETH,2509.098876953125
2024-10-24,ETH,2534.49853515625
2024-10-25,ETH,2435.93408203125
2024-10-26,ETH,2479.603271484375
2024-10-27,ETH,2505.940673828125
2024-10-28,ETH,2565.34814453125
2024-10-29,ETH,2637.95751953125
2024-10-30,ETH,2657.37255859375
2024-10-31,ETH,2515.79931640625
2024-11-01,ETH,2511.885498046875
2024-11-02,ETH,2491.068603515625
2024-11-03,ETH,2456.42529296875
2024-11-04,ETH,2397.0263671875
2024-11-05,ETH,2422.650634765625
2024-11-06,ETH,2724.169189453125
2024-11-07,ETH,2895.58544921875
2024-11-08,ETH,2962.296630859375
2024-11-09,ETH,3131.14453125
2024-11-10,ETH,3191.331298828125
2024-11-11,ETH,3374.81298828125
2024-11-12,ETH,3246.25732421875
2024-11-13,ETH,3192.595947265625
2024-11-14,ETH,3058.94873046875
2024-11-15,ETH,3103.04052734375
2024-11-16,ETH,3133.27392578125
2024-11-17,ETH,3075.66162109375
2024-11-18,ETH,3207.8564453125
2024-11-19,ETH,3111.384033203125
2024-11-20,ETH,3072.18798828125
2024-11-21,ETH,3361.053955078125
2024-11-22,ETH,3331.600830078125
2024-11-23,ETH,3396.223388671875
2024-11-24,ETH,3363.659912109375
2024-11-25,ETH,3413.5439453125
